Date,Tournament,Series,Surface,Round,Best of,Player_1,Player_2,Winner,Rank_1,Rank_2,Pts_1,Pts_2,Score
2025-04-07,Monte Carlo Masters,Masters 1000,Clay,1st Round,3,Shapovalov D.,Giron M.,Giron M.,29,45,1716,1200,3-6 6-7
2025-04-08,Monte Carlo Masters,Masters 1000,Clay,2nd Round,3,Berrettini M.,Zverev A.,Berrettini M.,34,2,1530,7645,2-6 6-3 7-5
2025-04-08,Monte Carlo Masters,Masters 1000,Clay,2nd Round,3,Thompson J.,Tsitsipas S.,Tsitsipas S.,38,8,1365,3445,6-4 4-6 2-6
2025-04-08,Monte Carlo Masters,Masters 1000,Clay,1st Round,3,Kecmanovic M.,Tiafoe F.,Tiafoe F.,47,17,1166,2525,2-6 7-5 6-7
2025-04-08,Monte Carlo Masters,Masters 1000,Clay,2nd Round,3,Draper J.,Giron M.,Draper J.,6,45,3780,1200,6-1 6-1
2025-04-08,Monte Carlo Masters,Masters 1000,Clay,1st Round,3,Fils A.,Griekspoor T.,Fils A.,15,35,2670,1525,6-7 6-4 6-2
2025-04-08,Monte Carlo Masters,Masters 1000,Clay,1st Round,3,Baez S.,Machac T.,Machac T.,33,21,1540,2210,6-3 3-6 2-6
2025-04-08,Monte Carlo Masters,Masters 1000,Clay,1st Round,3,Lajovic D.,Cobolli F.,Cobolli F.,109,36,570,1500,4-6 2-6
2025-04-08,Monte Carlo Masters,Masters 1000,Clay,1st Round,3,Etcheverry T.,Moutet C.,Etcheverry T.,46,75,1185,809,4-6 6-1 6-4
2025-04-08,Monte Carlo Masters,Masters 1000,Clay,1st Round,3,Humbert U.,Popyrin A.,Popyrin A.,20,27,2335,1760,6-3 6-7 4-6
2025-04-08,Monte Carlo Masters,Masters 1000,Clay,1st Round,3,Bautista Agut R.,Nakashima B.,Bautista Agut R.,52,31,1049,1620,6-2 6-4
2025-04-08,Monte Carlo Masters,Masters 1000,Clay,1st Round,3,Jarry N.,Dimitrov G.,Dimitrov G.,58,18,965,2495,3-6 4-6
2025-04-08,Monte Carlo Masters,Masters 1000,Clay,1st Round,3,Martinez P.,Sonego L.,Martinez P.,51,41,1090,1336,6-4 1-6 6-2
2025-04-09,Monte Carlo Masters,Masters 1000,Clay,2nd Round,3,De Minaur A.,Machac T.,De Minaur A.,10,21,3335,2210,3-6 6-0 6-3
2025-04-09,Monte Carlo Masters,Masters 1000,Clay,2nd Round,3,Muller A.,Medvedev D.,Medvedev D.,39,11,1344,3290,6-7 7-5 2-6
2025-04-09,Monte Carlo Masters,Masters 1000,Clay,2nd Round,3,Dimitrov G.,Vacherot V.,Dimitrov G.,18,255,2495,214,4-6 6-3 6-1
2025-04-09,Monte Carlo Masters,Masters 1000,Clay,2nd Round,3,Tabilo A.,Djokovic N.,Tabilo A.,32,5,1575,4510,6-3 6-4
2025-04-09,Monte Carlo Masters,Masters 1000,Clay,2nd Round,3,Bautista Agut R.,Ruud C.,Ruud C.,52,7,1049,3765,2-6 1-6
2025-04-09,Monte Carlo Masters,Masters 1000,Clay,2nd Round,3,Gasquet R.,Altmaier D.,Altmaier D.,164,84,354,763,5-7 7-5 2-6
2025-04-09,Monte Carlo Masters,Masters 1000,Clay,2nd Round,3,Tiafoe F.,Popyrin A.,Popyrin A.,17,27,2525,1760,6-3 3-6 3-6
2025-04-09,Monte Carlo Masters,Masters 1000,Clay,2nd Round,3,Rublev A.,Monfils G.,Rublev A.,9,44,3440,1255,6-4 7-6
2025-04-09,Monte Carlo Masters,Masters 1000,Clay,2nd Round,3,Borges N.,Martinez P.,Borges N.,43,51,1280,1090,7-5 6-7 6-4
2025-04-09,Monte Carlo Masters,Masters 1000,Clay,2nd Round,3,Musetti L.,Lehecka J.,Musetti L.,16,28,2650,1745,1-6 7-5 6-2
2025-04-09,Monte Carlo Masters,Masters 1000,Clay,2nd Round,3,Etcheverry T.,Davidovich Fokina A.,Davidovich Fokina A.,46,42,1185,1305,6-7 3-6
2025-04-09,Monte Carlo Masters,Masters 1000,Clay,2nd Round,3,Cerundolo F.,Alcaraz C.,Alcaraz C.,22,3,2075,6720,6-3 0-6 1-6
2025-04-09,Monte Carlo Masters,Masters 1000,Clay,2nd Round,3,Cobolli F.,Fils A.,Fils A.,36,15,1500,2670,2-6 4-6
2025-04-10,Monte Carlo Masters,Masters 1000,Clay,3rd Round,3,Musetti L.,Berrettini M.,Musetti L.,16,34,2650,1530,6-3 6-3
2025-04-10,Monte Carlo Masters,Masters 1000,Clay,3rd Round,3,Tabilo A.,Dimitrov G.,Dimitrov G.,32,18,1575,2495,3-6 6-3 2-6
2025-04-10,Monte Carlo Masters,Masters 1000,Clay,3rd Round,3,Tsitsipas S.,Borges N.,Tsitsipas S.,8,43,3445,1280,6-1 6-1
2025-04-10,Monte Carlo Masters,Masters 1000,Clay,3rd Round,3,Medvedev D.,De Minaur A.,De Minaur A.,11,10,3290,3335,2-6 2-6
2025-04-10,Monte Carlo Masters,Masters 1000,Clay,3rd Round,3,Draper J.,Davidovich Fokina A.,Davidovich Fokina A.,6,42,3780,1305,3-6 7-6 4-6
2025-04-10,Monte Carlo Masters,Masters 1000,Clay,3rd Round,3,Fils A.,Rublev A.,Fils A.,15,9,2670,3440,6-2 6-3
2025-04-10,Monte Carlo Masters,Masters 1000,Clay,3rd Round,3,Popyrin A.,Ruud C.,Popyrin A.,27,7,1760,3765,6-4 3-6 7-5
2025-04-10,Monte Carlo Masters,Masters 1000,Clay,3rd Round,3,Altmaier D.,Alcaraz C.,Alcaraz C.,84,3,763,6720,3-6 1-6
2025-04-11,Monte Carlo Masters,Masters 1000,Clay,Quarterfinals,3,Fils A.,Alcaraz C.,Alcaraz C.,15,3,2670,6720,6-4 5-7 3-6
2025-04-11,Monte Carlo Masters,Masters 1000,Clay,Quarterfinals,3,De Minaur A.,Dimitrov G.,De Minaur A.,10,18,3335,2495,6-0 6-0
2025-04-11,Monte Carlo Masters,Masters 1000,Clay,Quarterfinals,3,Davidovich Fokina A.,Popyrin A.,Davidovich Fokina A.,42,27,1305,1760,6-3 6-2
2025-04-11,Monte Carlo Masters,Masters 1000,Clay,Quarterfinals,3,Tsitsipas S.,Musetti L.,Musetti L.,8,16,3445,2650,6-1 3-6 4-6
2025-04-12,Monte Carlo Masters,Masters 1000,Clay,Semifinals,3,Alcaraz C.,Davidovich Fokina A.,Alcaraz C.,3,42,6720,1305,7-6 6-4
2025-04-12,Monte Carlo Masters,Masters 1000,Clay,Semifinals,3,De Minaur A.,Musetti L.,Musetti L.,10,16,3335,2650,6-1 4-6 6-7
2025-04-13,Monte Carlo Masters,Masters 1000,Clay,The Final,3,Alcaraz C.,Musetti L.,Alcaraz C.,3,16,6720,2650,3-6 6-1 6-0
2025-04-14,BMW Open,ATP500,Clay,1st Round,3,Tien L.,Griekspoor T.,Griekspoor T.,69,37,865,1485,4-6 2-6
2025-04-14,BMW Open,ATP500,Clay,1st Round,3,Altmaier D.,Tseng C.H.,Altmaier D.,68,103,867,587,7-6 7-6
2025-04-14,BMW Open,ATP500,Clay,1st Round,3,Harris B.,Goffin D.,Goffin D.,106,52,576,1021,2-6 7-6 4-6
2025-04-14,BMW Open,ATP500,Clay,1st Round,3,Shelton B.,Gojo B.,Shelton B.,15,410,2700,116,4-6 7-6 7-6
2025-04-14,Barcelona Open,ATP500,Clay,1st Round,3,Medjedovic H.,Mpetshi G.,Medjedovic H.,72,34,843,1579,7-5 7-6
2025-04-14,Barcelona Open,ATP500,Clay,1st Round,3,Nakashima B.,Martinez P.,Martinez P.,32,49,1620,1130,5-7 7-5 4-6
2025-04-14,Barcelona Open,ATP500,Clay,1st Round,3,Korda S.,Arnaldi M.,Korda S.,24,42,1970,1340,3-6 6-3 6-2
2025-04-14,Barcelona Open,ATP500,Clay,1st Round,3,Carballes Baena R.,Fearnley J.,Fearnley J.,55,74,1001,820,1-6 5-7
2025-04-14,Barcelona Open,ATP500,Clay,1st Round,3,Ramos A.,Rune H.,Rune H.,234,13,242,3080,5-7 4-6
2025-04-14,Barcelona Open,ATP500,Clay,1st Round,3,Rublev A.,De Jong J.,Rublev A.,8,94,3490,622,6-1 6-3
2025-04-14,BMW Open,ATP500,Clay,1st Round,3,Kecmanovic M.,Giron M.,Kecmanovic M.,48,45,1141,1240,6-2 6-7 7-6
2025-04-14,BMW Open,ATP500,Clay,1st Round,3,Muller A.,Zverev A.,Zverev A.,40,3,1378,7595,4-6 1-6
2025-04-15,BMW Open,ATP500,Clay,1st Round,3,Marozsan F.,Engel J.,Marozsan F.,77,347,805,146,6-4 6-1
2025-04-15,BMW Open,ATP500,Clay,1st Round,3,Cerundolo F.,Struff J.L.,Cerundolo F.,22,51,2075,1030,6-0 6-2
2025-04-15,BMW Open,ATP500,Clay,1st Round,3,Cobolli F.,Shevchenko A.,Shevchenko A.,36,104,1520,585,7-6 3-6 4-6
2025-04-15,BMW Open,ATP500,Clay,1st Round,3,Navone M.,Auger-Aliassime F.,Navone M.,70,19,865,2415,2-6 6-4 7-6
2025-04-15,BMW Open,ATP500,Clay,1st Round,3,O Connell C.,Darderi L.,Darderi L.,87,47,745,1154,6-7 6-7
2025-04-15,Barcelona Open,ATP500,Clay,1st Round,3,Baez S.,Dzumhur D.,Baez S.,35,65,1540,899,6-1 7-5
2025-04-15,BMW Open,ATP500,Clay,1st Round,3,Jarry N.,Humbert U.,Humbert U.,58,21,965,2145,6-4 3-6 2-6
2025-04-15,BMW Open,ATP500,Clay,1st Round,3,Mensik J.,Hanfmann Y.,Hanfmann Y.,23,131,2032,453,6-7 6-4 3-6
2025-04-15,BMW Open,ATP500,Clay,1st Round,3,Van De Zandschulp B.,Bautista Agut R.,Van De Zandschulp B.,89,53,705,1019,6-4 3-6 6-4
2025-04-15,Barcelona Open,ATP500,Clay,1st Round,3,Tiafoe F.,Munar J.,Munar J.,18,57,2550,977,6-2 5-7 1-6
2025-04-15,Barcelona Open,ATP500,Clay,1st Round,3,Rinderknech A.,Djere L.,Djere L.,75,80,815,797,7-6 1-6 2-6
2025-04-15,Barcelona Open,ATP500,Clay,1st Round,3,Norrie C.,Khachanov K.,Khachanov K.,88,27,742,1760,7-6 4-6 3-6
2025-04-15,Barcelona Open,ATP500,Clay,1st Round,3,Opelka R.,Tsitsipas S.,Tsitsipas S.,105,16,579,2645,2-6 2-6
2025-04-15,Barcelona Open,ATP500,Clay,1st Round,3,Ruud C.,Galan D.E.,Ruud C.,10,117,3215,521,6-4 6-3
2025-04-15,Barcelona Open,ATP500,Clay,1st Round,3,Carreno Busta P.,Fils A.,Fils A.,99,14,607,2820,6-7 3-6
2025-04-15,Barcelona Open,ATP500,Clay,1st Round,3,Alcaraz C.,Quinn E.,Alcaraz C.,2,126,7720,475,6-2 7-6
2025-04-15,Barcelona Open,ATP500,Clay,1st Round,3,De Minaur A.,Etcheverry T.,De Minaur A.,7,46,3535,1185,6-4 6-4
2025-04-15,BMW Open,ATP500,Clay,1st Round,3,Bublik A.,Bergs Z.,Bergs Z.,78,50,805,1071,7-6 4-6 5-7
2025-04-15,Barcelona Open,ATP500,Clay,1st Round,3,Davidovich Fokina A.,Wawrinka S.,Davidovich Fokina A.,30,162,1680,355,6-1 6-4
2025-04-16,BMW Open,ATP500,Clay,2nd Round,3,Hanfmann Y.,Griekspoor T.,Griekspoor T.,131,37,453,1485,6-7 3-6
2025-04-16,BMW Open,ATP500,Clay,2nd Round,3,Darderi L.,Kecmanovic M.,Darderi L.,47,48,1154,1141,2-6 7-6 6-4
2025-04-16,BMW Open,ATP500,Clay,2nd Round,3,Van De Zandschulp B.,Shelton B.,Shelton B.,89,15,705,2700,6-7 3-6
2025-04-16,Barcelona Open,ATP500,Clay,2nd Round,3,Ruud C.,Medjedovic H.,Ruud C.,10,72,3215,843,7-5 7-5
2025-04-16,Barcelona Open,ATP500,Clay,2nd Round,3,Korda S.,Tsitsipas S.,Tsitsipas S.,24,16,1970,2645,6-7 4-6
2025-04-16,BMW Open,ATP500,Clay,2nd Round,3,Zverev A.,Altmaier D.,Zverev A.,3,68,7595,867,6-3 6-2
2025-04-16,Barcelona Open,ATP500,Clay,2nd Round,3,Rune H.,Baez S.,Rune H.,13,35,3080,1540,4-6 6-1 6-2
2025-04-16,Barcelona Open,ATP500,Clay,2nd Round,3,Martinez P.,Fils A.,Fils A.,49,14,1130,2820,3-6 2-6
2025-04-17,BMW Open,ATP500,Clay,2nd Round,3,Goffin D.,Navone M.,Goffin D.,52,70,1021,865,0-6 7-5 6-1
2025-04-17,BMW Open,ATP500,Clay,2nd Round,3,Humbert U.,Marozsan F.,Marozsan F.,21,77,2145,805,4-6 4-6
2025-04-17,BMW Open,ATP500,Clay,2nd Round,3,Shevchenko A.,Cerundolo F.,Cerundolo F.,104,22,585,2075,3-6 2-6
2025-04-17,BMW Open,ATP500,Clay,2nd Round,3,Bergs Z.,Dedura-Palomero D.,Bergs Z.,50,549,1071,67,6-1 6-1
2025-04-17,Barcelona Open,ATP500,Clay,2nd Round,3,Djere L.,Alcaraz C.,Alcaraz C.,80,2,797,7720,2-6 4-6
2025-04-17,Barcelona Open,ATP500,Clay,2nd Round,3,Davidovich Fokina A.,Rublev A.,Davidovich Fokina A.,30,8,1680,3490,7-5 6-4
2025-04-17,Barcelona Open,ATP500,Clay,2nd Round,3,Munar J.,Khachanov K.,Khachanov K.,57,27,977,1760,5-7 4-6
2025-04-17,Barcelona Open,ATP500,Clay,2nd Round,3,De Minaur A.,Fearnley J.,De Minaur A.,7,74,3535,820,6-1 6-2
2025-04-18,BMW Open,ATP500,Clay,Quarterfinals,3,Zverev A.,Griekspoor T.,Zverev A.,3,37,7595,1485,6-7 7-6 6-4
2025-04-18,Barcelona Open,ATP500,Clay,Quarterfinals,3,De Minaur A.,Alcaraz C.,Alcaraz C.,7,2,3535,7720,5-7 3-6
2025-04-18,Barcelona Open,ATP500,Clay,Quarterfinals,3,Davidovich Fokina A.,Khachanov K.,Khachanov K.,30,27,1680,1760,4-6 5-7
2025-04-18,BMW Open,ATP500,Clay,Quarterfinals,3,Bergs Z.,Marozsan F.,Marozsan F.,50,77,1071,805,3-6 6-7
2025-04-18,BMW Open,ATP500,Clay,Quarterfinals,3,Darderi L.,Shelton B.,Shelton B.,47,15,1154,2700,4-6 3-6
2025-04-18,BMW Open,ATP500,Clay,Quarterfinals,3,Cerundolo F.,Goffin D.,Cerundolo F.,22,52,2075,1021,6-2 6-4
2025-04-18,Barcelona Open,ATP500,Clay,Quarterfinals,3,Rune H.,Ruud C.,Rune H.,13,10,3080,3215,6-4 6-2
2025-04-19,Barcelona Open,ATP500,Clay,Semifinals,3,Fils A.,Alcaraz C.,Alcaraz C.,14,2,2820,7720,2-6 4-6
2025-04-19,Barcelona Open,ATP500,Clay,Semifinals,3,Rune H.,Khachanov K.,Rune H.,13,27,3080,1760,6-3 6-2
2025-04-19,BMW Open,ATP500,Clay,Semifinals,3,Marozsan F.,Zverev A.,Zverev A.,77,3,805,7595,6-7 3-6
2025-04-19,BMW Open,ATP500,Clay,Semifinals,3,Shelton B.,Cerundolo F.,Shelton B.,15,22,2700,2075,2-6 7-6 6-4
2025-04-20,BMW Open,ATP500,Clay,The Final,3,Zverev A.,Shelton B.,Zverev A.,3,15,7595,2700,6-2 6-4
2025-04-20,Barcelona Open,ATP500,Clay,The Final,3,Rune H.,Alcaraz C.,Rune H.,13,2,3080,7720,7-6 6-2
2025-04-23,Mutua Madrid Open,Masters 1000,Clay,1st Round,3,Cerundolo J.M.,Kovacevic A.,Cerundolo J.M.,126,77,469,805,3-6 7-5 6-2
2025-04-23,Mutua Madrid Open,Masters 1000,Clay,1st Round,3,Bautista Agut R.,Munar J.,Bautista Agut R.,55,53,979,1002,6-4 2-6 6-3
2025-04-23,Mutua Madrid Open,Masters 1000,Clay,1st Round,3,Martinez P.,Comesana F.,Comesana F.,48,70,1130,872,4-6 4-6
2025-04-23,Mutua Madrid Open,Masters 1000,Clay,1st Round,3,Marozsan F.,Cobolli F.,Cobolli F.,58,36,955,1520,6-7 5-7
2025-04-23,Mutua Madrid Open,Masters 1000,Clay,1st Round,3,Monfils G.,Gojo B.,Monfils G.,42,353,1255,141,1-6 6-2 6-4
2025-04-23,Mutua Madrid Open,Masters 1000,Clay,1st Round,3,Michelsen A.,Bublik A.,Bublik A.,38,75,1445,820,6-7 6-7
2025-04-23,Mutua Madrid Open,Masters 1000,Clay,1st Round,3,Gaston H.,Ofner S.,Ofner S.,80,153,776,378,4-6 3-6
2025-04-23,Mutua Madrid Open,Masters 1000,Clay,1st Round,3,O Connell C.,Ugo Carabelli C.,O Connell C.,87,59,745,947,6-3 6-4
2025-04-23,Mutua Madrid Open,Masters 1000,Clay,1st Round,3,Borges N.,Carreno Busta P.,Borges N.,41,96,1355,607,6-7 7-6 6-3
2025-04-23,Mutua Madrid Open,Masters 1000,Clay,1st Round,3,Wong C.,Cina F.,Cina F.,169,373,322,130,6-7 1-6
2025-04-23,Mutua Madrid Open,Masters 1000,Clay,1st Round,3,Rinderknech A.,Safiullin R.,Rinderknech A.,76,73,809,856,7-6 6-1
2025-04-23,Mutua Madrid Open,Masters 1000,Clay,1st Round,3,Mpetshi G.,Navone M.,Navone M.,37,85,1464,750,4-6 4-6
2025-04-23,Mutua Madrid Open,Masters 1000,Clay,1st Round,3,Lajovic D.,Quinn E.,Quinn E.,138,119,426,494,3-6 4-6
2025-04-23,Mutua Madrid Open,Masters 1000,Clay,1st Round,3,Cilic M.,Bonzi B.,Bonzi B.,109,62,563,908,3-6 2-6
2025-04-23,Mutua Madrid Open,Masters 1000,Clay,1st Round,3,Djere L.,Fognini F.,Djere L.,71,112,872,536,6-2 6-3
2025-04-24,Mutua Madrid Open,Masters 1000,Clay,1st Round,3,Kopriva V.,Griekspoor T.,Griekspoor T.,95,34,619,1575,1-6 4-6
2025-04-24,Mutua Madrid Open,Masters 1000,Clay,1st Round,3,Moller E.,Fonseca J.,Fonseca J.,114,65,522,897,2-6 3-6
2025-04-24,Mutua Madrid Open,Masters 1000,Clay,1st Round,3,Giron M.,Tien L.,Giron M.,45,69,1240,880,6-1 1-6 7-6
2025-04-24,Mutua Madrid Open,Masters 1000,Clay,1st Round,3,Opelka R.,Hijikata R.,Opelka R.,103,84,579,754,7-5 7-5
2025-04-24,Mutua Madrid Open,Masters 1000,Clay,1st Round,3,Bu Y.,Fearnley J.,Fearnley J.,72,68,869,883,3-6 6-7
2025-04-24,Mutua Madrid Open,Masters 1000,Clay,1st Round,3,Arnaldi M.,Coric B.,Arnaldi M.,44,104,1240,576,4-6 6-4 7-5
2025-04-24,Mutua Madrid Open,Masters 1000,Clay,1st Round,3,Landaluce M.,Norrie C.,Norrie C.,148,91,388,667,7-6 5-7 4-6
2025-04-24,Mutua Madrid Open,Masters 1000,Clay,1st Round,3,Bellucci M.,Dzumhur D.,Dzumhur D.,66,63,893,906,6-4 4-6 2-6
2025-04-24,Mutua Madrid Open,Masters 1000,Clay,1st Round,3,Sonego L.,Kecmanovic M.,Sonego L.,43,47,1245,1166,6-4 7-6
2025-04-24,Mutua Madrid Open,Masters 1000,Clay,1st Round,3,Bergs Z.,Diallo G.,Diallo G.,50,78,1096,791,1-6 2-6
2025-04-24,Mutua Madrid Open,Masters 1000,Clay,1st Round,3,Etcheverry T.,Medjedovic H.,Etcheverry T.,51,61,1010,911,6-4 6-7 6-4
2025-04-24,Mutua Madrid Open,Masters 1000,Clay,1st Round,3,Nishikori K.,Vukic A.,Nishikori K.,64,83,898,758,6-4 3-6 6-3
2025-04-24,Mutua Madrid Open,Masters 1000,Clay,1st Round,3,Jarry N.,Altmaier D.,Jarry N.,57,67,965,892,6-3 6-2
2025-04-24,Mutua Madrid Open,Masters 1000,Clay,1st Round,3,Halys Q.,Darderi L.,Darderi L.,52,46,1005,1229,4-6 4-6
2025-04-25,Mutua Madrid Open,Masters 1000,Clay,2nd Round,3,O Connell C.,Fritz T.,Fritz T.,87,4,745,5115,1-6 4-6
2025-04-25,Mutua Madrid Open,Masters 1000,Clay,2nd Round,3,Nakashima B.,Ofner S.,Nakashima B.,32,153,1605,378,6-3 7-6
2025-04-25,Mutua Madrid Open,Masters 1000,Clay,2nd Round,3,Navone M.,Shelton B.,Shelton B.,85,13,750,3020,6-4 6-7 3-6
2025-04-25,Mutua Madrid Open,Masters 1000,Clay,2nd Round,3,Zverev A.,Bautista Agut R.,Zverev A.,2,55,8085,979,6-2 6-2
2025-04-25,Mutua Madrid Open,Masters 1000,Clay,2nd Round,3,Davidovich Fokina A.,Borges N.,Davidovich Fokina A.,29,41,1745,1355,6-2 6-3
2025-04-25,Mutua Madrid Open,Masters 1000,Clay,2nd Round,3,Comesana F.,Fils A.,Comesana F.,70,14,872,2920,7-6 6-4
2025-04-25,Mutua Madrid Open,Masters 1000,Clay,2nd Round,3,Quinn E.,Mensik J.,Mensik J.,119,23,494,2032,6-7 1-6
2025-04-25,Mutua Madrid Open,Masters 1000,Clay,2nd Round,3,Cerundolo J.M.,Auger-Aliassime F.,Cerundolo J.M.,126,19,469,2375,7-6 6-4
2025-04-25,Mutua Madrid Open,Masters 1000,Clay,2nd Round,3,Popyrin A.,Bublik A.,Bublik A.,26,75,1860,820,4-6 6-7
2025-04-25,Mutua Madrid Open,Masters 1000,Clay,2nd Round,3,Korda S.,Cina F.,Korda S.,24,373,2020,130,6-3 3-6 6-1
2025-04-25,Mutua Madrid Open,Masters 1000,Clay,2nd Round,3,Bonzi B.,Hurkacz H.,Bonzi B.,62,28,908,1755,6-4 7-5
2025-04-25,Mutua Madrid Open,Masters 1000,Clay,2nd Round,3,Mayot H.,Cerundolo F.,Cerundolo F.,160,21,354,2225,3-6 4-6
2025-04-25,Mutua Madrid Open,Masters 1000,Clay,2nd Round,3,Rinderknech A.,Ruud C.,Ruud C.,76,15,809,2815,3-6 4-6
2025-04-26,Mutua Madrid Open,Masters 1000,Clay,2nd Round,3,Humbert U.,Muller A.,Muller A.,22,39,2185,1366,2-6 7-6 6-7
2025-04-26,Mutua Madrid Open,Masters 1000,Clay,2nd Round,3,Machac T.,Fearnley J.,Fearnley J.,20,68,2235,883,6-1 3-6 2-6
2025-04-26,Mutua Madrid Open,Masters 1000,Clay,2nd Round,3,Musetti L.,Etcheverry T.,Musetti L.,11,51,3200,1010,7-6 6-2
2025-04-26,Mutua Madrid Open,Masters 1000,Clay,2nd Round,3,Griekspoor T.,Draper J.,Draper J.,34,6,1575,3820,3-6 4-6
2025-04-26,Mutua Madrid Open,Masters 1000,Clay,2nd Round,3,Sonego L.,De Minaur A.,De Minaur A.,43,7,1245,3585,2-6 3-6
2025-04-26,Mutua Madrid Open,Masters 1000,Clay,2nd Round,3,Arnaldi M.,Djokovic N.,Arnaldi M.,44,5,1240,4120,6-3 6-4
2025-04-26,Mutua Madrid Open,Masters 1000,Clay,2nd Round,3,Dimitrov G.,Jarry N.,Dimitrov G.,16,57,2595,965,6-3 6-4
2025-04-26,Mutua Madrid Open,Masters 1000,Clay,2nd Round,3,Diallo G.,Majchrzak K.,Diallo G.,78,90,791,669,7-5 4-6 6-4
2025-04-26,Mutua Madrid Open,Masters 1000,Clay,2nd Round,3,Khachanov K.,Opelka R.,Khachanov K.,25,103,1960,579,7-6 7-6
2025-04-26,Mutua Madrid Open,Masters 1000,Clay,2nd Round,3,Fonseca J.,Paul T.,Paul T.,65,12,897,3160,6-7 6-7
2025-04-26,Mutua Madrid Open,Masters 1000,Clay,2nd Round,3,Struff J.L.,Tsitsipas S.,Tsitsipas S.,79,18,790,2415,6-3 4-6 3-6
2025-04-26,Mutua Madrid Open,Masters 1000,Clay,2nd Round,3,Berrettini M.,Giron M.,Berrettini M.,31,45,1620,1240,6-7 7-6 6-1
2025-04-26,Mutua Madrid Open,Masters 1000,Clay,2nd Round,3,Baez S.,Dzumhur D.,Dzumhur D.,33,63,1580,906,6-1 1-6 2-6
2025-04-26,Mutua Madrid Open,Masters 1000,Clay,2nd Round,3,Norrie C.,Lehecka J.,Norrie C.,91,27,667,1795,2-6 6-4 6-0
2025-04-26,Mutua Madrid Open,Masters 1000,Clay,2nd Round,3,Nishikori K.,Shapovalov D.,Shapovalov D.,64,30,898,1726,1-6 4-6
2025-04-27,Mutua Madrid Open,Masters 1000,Clay,3rd Round,3,Mensik J.,Shelton B.,Mensik J.,23,13,2032,3020,6-1 6-4
2025-04-27,Mutua Madrid Open,Masters 1000,Clay,3rd Round,3,Ruud C.,Korda S.,Ruud C.,15,24,2815,2020,6-3 6-3
2025-04-27,Mutua Madrid Open,Masters 1000,Clay,3rd Round,3,Rublev A.,Bublik A.,Bublik A.,8,75,3530,820,4-6 6-0 4-6
2025-04-27,Mutua Madrid Open,Masters 1000,Clay,3rd Round,3,Nakashima B.,Cobolli F.,Nakashima B.,32,36,1605,1520,7-5 6-3
2025-04-27,Mutua Madrid Open,Masters 1000,Clay,3rd Round,3,Zverev A.,Davidovich Fokina A.,Zverev A.,2,29,8085,1745,2-6 7-6 7-6
2025-04-27,Mutua Madrid Open,Masters 1000,Clay,3rd Round,3,Cerundolo J.M.,Medvedev D.,Medvedev D.,126,10,469,3290,2-6 2-6
2025-04-27,Mutua Madrid Open,Masters 1000,Clay,3rd Round,3,Comesana F.,Cerundolo F.,Cerundolo F.,70,21,872,2225,4-6 4-6
2025-04-28,Mutua Madrid Open,Masters 1000,Clay,3rd Round,3,Dzumhur D.,Arnaldi M.,Arnaldi M.,63,44,906,1240,3-6 4-6
2025-04-29,Mutua Madrid Open,Masters 1000,Clay,3rd Round,3,Norrie C.,Diallo G.,Diallo G.,91,78,667,791,6-2 4-6 4-6
2025-04-29,Mutua Madrid Open,Masters 1000,Clay,3rd Round,3,Dimitrov G.,Fearnley J.,Dimitrov G.,16,68,2595,883,6-4 7-6
2025-04-29,Mutua Madrid Open,Masters 1000,Clay,3rd Round,3,De Minaur A.,Shapovalov D.,De Minaur A.,7,30,3585,1726,6-3 7-6
2025-04-29,Mutua Madrid Open,Masters 1000,Clay,3rd Round,3,Khachanov K.,Paul T.,Paul T.,25,12,1960,3160,3-6 6-3 2-6
2025-04-29,Mutua Madrid Open,Masters 1000,Clay,3rd Round,3,Tiafoe F.,Muller A.,Tiafoe F.,17,39,2550,1366,6-3 6-3
2025-04-29,Mutua Madrid Open,Masters 1000,Clay,4th Round,3,Mensik J.,Bublik A.,Mensik J.,23,75,2032,820,6-3 6-2
2025-04-29,Mutua Madrid Open,Masters 1000,Clay,4th Round,3,Medvedev D.,Nakashima B.,Medvedev D.,10,32,3290,1605,3-6 6-1 6-4
2025-04-29,Mutua Madrid Open,Masters 1000,Clay,3rd Round,3,Tsitsipas S.,Musetti L.,Musetti L.,18,11,2415,3200,5-7 6-7
2025-04-29,Mutua Madrid Open,Masters 1000,Clay,4th Round,3,Fritz T.,Ruud C.,Ruud C.,4,15,5115,2815,5-7 4-6
2025-04-29,Mutua Madrid Open,Masters 1000,Clay,4th Round,3,Zverev A.,Cerundolo F.,Cerundolo F.,2,21,8085,2225,5-7 3-6
2025-04-30,Mutua Madrid Open,Masters 1000,Clay,4th Round,3,Diallo G.,Dimitrov G.,Diallo G.,78,16,791,2595,5-7 7-6 6-4
2025-04-30,Mutua Madrid Open,Masters 1000,Clay,4th Round,3,De Minaur A.,Musetti L.,Musetti L.,7,11,3585,3200,4-6 2-6
2025-04-30,Mutua Madrid Open,Masters 1000,Clay,4th Round,3,Arnaldi M.,Tiafoe F.,Arnaldi M.,44,17,1240,2550,6-3 7-5
2025-04-30,Mutua Madrid Open,Masters 1000,Clay,4th Round,3,Paul T.,Draper J.,Draper J.,12,6,3160,3820,2-6 2-6
