Tournament,Date,Series,Court,Surface,Round,Best of,Player_1,Player_2,Winner,Rank_1,Rank_2,Pts_1,Pts_2,Odd_1,Odd_2,Score,Status,Odds_source,B365_1,B365_2,Pinnacle_1,Pinnacle_2,Avg_1,Avg_2,Max_1,Max_2,Betfair_1,Betfair_2
Rogers Cup,2010-08-20,Premier,Outdoor,Hard,3rd Round,3,Schiavone F.,Safina D.,Schiavone F.,7.0,70.0,4285.0,973.0,2.07,1.71,6-4 6-3,completed,market_average,2.1,1.66,2.31,1.7,2.07,1.71,2.33,1.8,-1.0,-1.0
Rogers Cup,2010-08-20,Premier,Outdoor,Hard,Quarterfinals,3,Clijsters K.,Zvonareva V.,Zvonareva V.,4.0,11.0,5210.0,3920.0,1.34,3.16,6-2 3-6 2-6,completed,market_average,1.33,3.25,1.38,3.42,1.34,3.16,1.4,4.5,-1.0,-1.0
Rogers Cup,2010-08-20,Premier,Outdoor,Hard,Quarterfinals,3,Schiavone F.,Wozniacki C.,Wozniacki C.,7.0,2.0,4285.0,5635.0,2.99,1.37,3-6 2-6,completed,market_average,3.0,1.36,3.01,1.45,2.99,1.37,3.25,1.45,-1.0,-1.0
Rogers Cup,2010-08-20,Premier,Outdoor,Hard,Quarterfinals,3,Zheng J.,Kuznetsova S.,Kuznetsova S.,24.0,16.0,2236.0,3241.0,3.27,1.32,1-6 3-6,completed,market_average,3.4,1.3,3.62,1.34,3.27,1.32,3.62,1.37,-1.0,-1.0
Rogers Cup,2010-08-21,Premier,Outdoor,Hard,Quarterfinals,3,Azarenka V.,Bartoli M.,Azarenka V.,13.0,17.0,3450.0,3240.0,1.4,2.85,6-2 7-6,completed,market_average,1.36,3.0,1.43,3.1,1.4,2.85,1.44,3.3,-1.0,-1.0
Pilot Pen Tennis,2010-08-23,Premier,Outdoor,Hard,1st Round,3,Bondarenko K.,Kvitova P.,Bondarenko K.,62.0,29.0,1060.0,1869.0,2.67,1.45,7-5 6-3,completed,market_average,2.75,1.4,3.03,1.45,2.67,1.45,3.03,1.5,-1.0,-1.0
Pilot Pen Tennis,2010-08-23,Premier,Outdoor,Hard,1st Round,3,Dulgheru A.,Mattek-Sands B.,Mattek-Sands B.,27.0,83.0,2005.0,807.0,2.86,1.4,2-6 1-6,completed,market_average,3.0,1.36,2.79,1.51,2.86,1.4,3.3,1.56,-1.0,-1.0
Pilot Pen Tennis,2010-08-23,Premier,Outdoor,Hard,1st Round,3,Hantuchova D.,Kanepi K.,Hantuchova D.,26.0,33.0,2045.0,1725.0,1.7,2.11,7-5 6-3,completed,market_average,1.66,2.1,1.7,2.31,1.7,2.11,1.8,2.31,-1.0,-1.0
Pilot Pen Tennis,2010-08-23,Premier,Outdoor,Hard,1st Round,3,Lepchenko V.,Petrova N.,Petrova N.,108.0,19.0,642.0,3026.0,3.68,1.26,6-1 5-7 1-6,completed,market_average,3.75,1.25,4.08,1.29,3.68,1.26,4.28,1.3,-1.0,-1.0
Pilot Pen Tennis,2010-08-23,Premier,Outdoor,Hard,1st Round,3,Martinez-Sanchez M.J.,Dementieva E.,Dementieva E.,24.0,13.0,2285.0,3566.0,3.62,1.27,1-6 2-6,completed,market_average,3.5,1.28,4.68,1.24,3.62,1.27,4.68,1.33,-1.0,-1.0
Pilot Pen Tennis,2010-08-23,Premier,Outdoor,Hard,1st Round,3,Oudin M.,Cibulkova D.,Cibulkova D.,44.0,45.0,1272.0,1265.0,2.41,1.53,2-6 7-5 4-6,completed,market_average,2.37,1.53,2.49,1.62,2.41,1.53,2.8,1.63,-1.0,-1.0
Pilot Pen Tennis,2010-08-23,Premier,Outdoor,Hard,1st Round,3,Zheng J.,Errani S.,Errani S.,23.0,37.0,2351.0,1460.0,1.35,3.15,1-6 2-6,completed,market_average,1.33,3.25,1.41,3.21,1.35,3.15,1.44,3.4,-1.0,-1.0
Rogers Cup,2010-08-23,Premier,Outdoor,Hard,Semifinals,3,Kuznetsova S.,Wozniacki C.,Wozniacki C.,16.0,2.0,3241.0,5635.0,1.96,2.27,2-6 3-6,completed,market_average,2.0,1.8,2.27,1.72,1.96,2.27,1.81,1.9,-1.0,-1.0
Rogers Cup,2010-08-23,Premier,Outdoor,Hard,Semifinals,3,Zvonareva V.,Azarenka V.,Zvonareva V.,11.0,13.0,3920.0,3450.0,2.64,1.46,7-6 1-0,retired,market_average,2.75,1.44,2.76,1.52,2.64,1.46,2.9,1.52,-1.0,-1.0
Rogers Cup,2010-08-23,Premier,Outdoor,Hard,The Final,3,Wozniacki C.,Zvonareva V.,Wozniacki C.,2.0,11.0,5635.0,3920.0,1.51,2.51,6-3 6-2,completed,market_average,1.44,2.62,1.57,2.61,1.51,2.51,1.62,2.75,-1.0,-1.0
Pilot Pen Tennis,2010-08-24,Premier,Outdoor,Hard,1st Round,3,Bacsinszky T.,Wickmayer Y.,Bacsinszky T.,46.0,17.0,1265.0,3320.0,3.77,1.25,6-3 6-1,completed,market_average,4.0,1.22,4.26,1.27,3.77,1.25,4.55,1.3,-1.0,-1.0
Pilot Pen Tennis,2010-08-24,Premier,Outdoor,Hard,1st Round,3,Bondarenko A.,Bartoli M.,Bartoli M.,31.0,15.0,1782.0,3405.0,3.72,1.25,7-6 6-7 3-6,completed,market_average,4.0,1.22,3.82,1.32,3.72,1.25,4.0,1.32,-1.0,-1.0
Pilot Pen Tennis,2010-08-24,Premier,Outdoor,Hard,1st Round,3,Kirilenko M.,Vesnina E.,Kirilenko M.,25.0,39.0,2135.0,1330.0,1.67,2.13,6-1 3-6 6-1,completed,market_average,1.72,2.0,1.77,2.2,1.67,2.13,1.8,2.25,-1.0,-1.0
Pilot Pen Tennis,2010-08-24,Premier,Outdoor,Hard,1st Round,3,Pennetta F.,Kleybanova A.,Pennetta F.,21.0,30.0,2975.0,1840.0,1.34,3.16,6-4 6-4,completed,market_average,1.33,3.25,1.34,3.62,1.34,3.16,1.36,3.62,-1.0,-1.0
Pilot Pen Tennis,2010-08-24,Premier,Outdoor,Hard,1st Round,3,Petkovic A.,Govortsova O.,Govortsova O.,38.0,51.0,1450.0,1176.0,1.41,2.81,2-6 2-6,completed,market_average,1.4,2.75,1.49,2.88,1.41,2.81,1.49,3.0,-1.0,-1.0
Pilot Pen Tennis,2010-08-24,Premier,Outdoor,Hard,1st Round,3,Rodionova An.,Pironkova T.,Rodionova An.,64.0,34.0,1033.0,1712.0,1.76,1.99,6-1 7-5,completed,market_average,1.72,2.0,1.73,2.26,1.76,1.99,1.85,2.26,-1.0,-1.0
Pilot Pen Tennis,2010-08-24,Premier,Outdoor,Hard,1st Round,3,Safina D.,Schiavone F.,Safina D.,59.0,7.0,1097.0,4450.0,1.98,1.77,1-6 6-3 6-1,completed,market_average,2.0,1.72,2.15,1.81,1.98,1.77,2.15,1.85,-1.0,-1.0
Pilot Pen Tennis,2010-08-25,Premier,Outdoor,Hard,2nd Round,3,Bacsinszky T.,Kirilenko M.,Kirilenko M.,46.0,25.0,1265.0,2135.0,2.76,1.42,3-6 1-6,completed,market_average,2.75,1.4,3.04,1.45,2.76,1.42,3.3,1.48,-1.0,-1.0
Pilot Pen Tennis,2010-08-25,Premier,Outdoor,Hard,2nd Round,3,Bartoli M.,Rodionova An.,Bartoli M.,15.0,64.0,3405.0,1033.0,1.24,3.88,6-3 6-1,completed,market_average,1.22,4.0,1.26,4.4,1.24,3.88,1.26,4.4,-1.0,-1.0
Pilot Pen Tennis,2010-08-25,Premier,Outdoor,Hard,2nd Round,3,Bondarenko K.,Dementieva E.,Dementieva E.,62.0,13.0,1060.0,3566.0,5.06,1.15,6-7 7-6 4-6,completed,market_average,5.5,1.12,5.92,1.18,5.06,1.15,6.0,1.18,-1.0,-1.0
Pilot Pen Tennis,2010-08-25,Premier,Outdoor,Hard,2nd Round,3,Cibulkova D.,Wozniacki C.,Wozniacki C.,45.0,2.0,1265.0,6410.0,4.0,1.23,4-6 1-6,completed,market_average,4.33,1.2,4.31,1.27,4.0,1.23,4.45,1.27,-1.0,-1.0
Pilot Pen Tennis,2010-08-25,Premier,Outdoor,Hard,2nd Round,3,Mattek-Sands B.,Petrova N.,Petrova N.,83.0,19.0,807.0,3026.0,1.8,1.94,3-6 2-6,completed,market_average,1.8,1.9,1.75,2.24,1.8,1.94,1.91,2.24,-1.0,-1.0
Pilot Pen Tennis,2010-08-25,Premier,Outdoor,Hard,2nd Round,3,Pennetta F.,Govortsova O.,Pennetta F.,21.0,51.0,2975.0,1176.0,1.15,5.02,6-3 6-2,completed,market_average,1.14,5.0,1.15,6.54,1.15,5.02,1.2,6.54,-1.0,-1.0
Pilot Pen Tennis,2010-08-25,Premier,Outdoor,Hard,2nd Round,3,Safina D.,Hantuchova D.,Safina D.,59.0,26.0,1097.0,2045.0,1.94,1.79,7-6 7-6,completed,market_average,2.0,1.72,2.02,1.91,1.94,1.79,2.02,1.95,-1.0,-1.0
Pilot Pen Tennis,2010-08-25,Premier,Outdoor,Hard,2nd Round,3,Stosur S.,Errani S.,Stosur S.,6.0,37.0,4550.0,1460.0,1.24,3.78,6-1 3-6 7-6,completed,market_average,1.22,4.0,1.29,4.13,1.24,3.78,1.3,4.25,-1.0,-1.0
Pilot Pen Tennis,2010-08-26,Premier,Outdoor,Hard,Quarterfinals,3,Dementieva E.,Bartoli M.,Dementieva E.,13.0,15.0,3566.0,3405.0,1.99,1.77,6-3 3-6 6-2,completed,market_average,2.0,1.72,2.1,1.84,1.99,1.77,2.1,1.84,-1.0,-1.0
Pilot Pen Tennis,2010-08-26,Premier,Outdoor,Hard,Quarterfinals,3,Kirilenko M.,Safina D.,Kirilenko M.,25.0,59.0,2135.0,1097.0,1.8,1.94,6-3 6-3,completed,market_average,1.83,1.83,1.8,2.14,1.8,1.94,1.94,2.14,-1.0,-1.0
Pilot Pen Tennis,2010-08-26,Premier,Outdoor,Hard,Quarterfinals,3,Petrova N.,Stosur S.,Petrova N.,19.0,6.0,3026.0,4550.0,1.76,1.99,6-2 6-1,completed,market_average,1.72,2.0,1.82,2.12,1.76,1.99,1.83,2.17,-1.0,-1.0
Pilot Pen Tennis,2010-08-26,Premier,Outdoor,Hard,Quarterfinals,3,Wozniacki C.,Pennetta F.,Wozniacki C.,2.0,21.0,6410.0,2975.0,1.68,2.12,,walkover,market_average,1.66,2.1,1.67,2.37,1.68,2.12,1.86,2.52,-1.0,-1.0
Pilot Pen Tennis,2010-08-27,Premier,Outdoor,Hard,Semifinals,3,Dementieva E.,Wozniacki C.,Wozniacki C.,13.0,2.0,3566.0,6410.0,2.98,1.37,6-1 3-6 6-7,completed,market_average,3.0,1.36,3.28,1.4,2.98,1.37,3.45,1.41,-1.0,-1.0
Pilot Pen Tennis,2010-08-27,Premier,Outdoor,Hard,Semifinals,3,Petrova N.,Kirilenko M.,Petrova N.,19.0,25.0,3026.0,2135.0,1.77,2.0,2-6 6-2 6-2,completed,market_average,1.72,2.0,1.9,2.03,1.77,2.0,1.9,2.15,-1.0,-1.0
Pilot Pen Tennis,2010-08-28,Premier,Outdoor,Hard,The Final,3,Wozniacki C.,Petrova N.,Wozniacki C.,2.0,19.0,6410.0,3026.0,1.4,2.85,6-3 3-6 6-3,completed,market_average,1.4,2.75,1.47,2.93,1.4,2.85,1.47,3.25,-1.0,-1.0
US Open,2010-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Azarenka V.,Niculescu M.,Azarenka V.,11.0,93.0,3775.0,746.0,1.05,9.52,6-0 5-7 6-1,completed,market_average,1.04,10.0,1.06,13.4,1.05,9.52,1.07,13.4,-1.0,-1.0
US Open,2010-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Bartoli M.,Gallovits E.,Bartoli M.,14.0,101.0,3455.0,677.0,1.06,8.57,6-3 6-2,completed,market_average,1.05,9.0,1.06,12.0,1.06,8.57,1.08,13.08,-1.0,-1.0
US Open,2010-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Brianti A.,Parmentier P.,Parmentier P.,89.0,105.0,760.0,653.0,1.75,2.03,6-4 3-6 5-7,completed,market_average,1.66,2.1,2.06,1.87,1.75,2.03,2.06,2.15,-1.0,-1.0
US Open,2010-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Clijsters K.,Arn G.,Clijsters K.,3.0,104.0,5325.0,660.0,1.01,16.64,6-0 7-5,completed,market_average,1.01,15.0,1.02,31.0,1.01,16.64,1.02,32.25,-1.0,-1.0
US Open,2010-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Dushevina V.,Bondarenko A.,Bondarenko A.,66.0,33.0,1010.0,1723.0,1.97,1.78,0-6 7-5 4-6,completed,market_average,2.0,1.72,2.06,1.87,1.97,1.78,2.29,1.87,-1.0,-1.0
US Open,2010-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Errani S.,Garbin T.,Errani S.,37.0,71.0,1460.0,945.0,1.33,3.19,7-6 7-5,completed,market_average,1.28,3.5,1.39,3.36,1.33,3.19,1.39,3.61,-1.0,-1.0
US Open,2010-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Ferguson S.,Camerin M.E.,Camerin M.E.,117.0,130.0,584.0,491.0,2.4,1.54,4-6 0-6,completed,market_average,2.62,1.44,2.64,1.56,2.4,1.54,2.64,1.6,-1.0,-1.0
US Open,2010-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Govortsova O.,Dementieva E.,Dementieva E.,49.0,12.0,1235.0,3765.0,6.03,1.11,1-6 2-6,completed,market_average,6.5,1.1,6.27,1.16,6.03,1.11,7.0,1.16,-1.0,-1.0
US Open,2010-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Hantuchova D.,Safina D.,Hantuchova D.,26.0,50.0,2045.0,1216.0,1.97,1.79,6-3 6-4,completed,market_average,1.9,1.8,1.91,2.02,1.97,1.79,2.1,2.02,-1.0,-1.0
US Open,2010-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Hradecka L.,Kvitova P.,Kvitova P.,121.0,29.0,562.0,1869.0,2.41,1.53,4-6 5-7,completed,market_average,2.62,1.44,2.82,1.5,2.41,1.53,2.82,1.6,-1.0,-1.0
US Open,2010-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Jovanovski B.,Rodionova An.,Rodionova An.,87.0,62.0,776.0,1095.0,2.61,1.46,5-7 4-6,completed,market_average,2.75,1.4,2.92,1.48,2.61,1.46,2.92,1.57,-1.0,-1.0
US Open,2010-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Kerber A.,Dulko G.,Dulko G.,46.0,41.0,1258.0,1312.0,1.84,1.87,3-6 1-6,completed,market_average,1.83,1.83,1.87,2.05,1.84,1.87,1.95,2.05,-1.0,-1.0
US Open,2010-08-30,Grand Slam,Outdoor,Hard,1st Round,3,King V.,Mchale C.,King V.,74.0,112.0,895.0,611.0,1.59,2.29,6-3 0-6 6-1,completed,market_average,1.53,2.37,1.72,2.28,1.59,2.29,1.72,2.5,-1.0,-1.0
US Open,2010-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Kleybanova A.,Larsson J.,Kleybanova A.,30.0,69.0,1840.0,984.0,1.32,3.24,7-6 6-2,completed,market_average,1.28,3.5,1.41,3.21,1.32,3.24,1.41,3.61,-1.0,-1.0
US Open,2010-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Makarova E.,Ivanovic A.,Ivanovic A.,52.0,40.0,1176.0,1313.0,3.09,1.36,3-6 2-6,completed,market_average,3.4,1.3,3.71,1.33,3.09,1.36,3.75,1.45,-1.0,-1.0
US Open,2010-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Martic P.,Baltacha E.,Baltacha E.,88.0,57.0,769.0,1124.0,1.96,1.78,2-6 2-6,completed,market_average,2.0,1.72,2.1,1.84,1.96,1.78,2.1,1.93,-1.0,-1.0
US Open,2010-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Minella M.,Hercog P.,Minella M.,185.0,47.0,300.0,1255.0,4.51,1.19,6-4 7-5,completed,market_average,5.0,1.14,4.97,1.22,4.51,1.19,5.1,1.22,-1.0,-1.0
US Open,2010-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Mirza S.,Larcherde Brito M.,Mirza S.,159.0,175.0,385.0,325.0,1.76,1.99,6-3 6-2,completed,market_average,1.83,1.83,2.02,1.9,1.76,1.99,2.02,2.15,-1.0,-1.0
US Open,2010-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Morita A.,Schiavone F.,Schiavone F.,83.0,7.0,807.0,4450.0,4.79,1.17,1-6 0-6,completed,market_average,5.5,1.12,5.8,1.18,4.79,1.17,5.8,1.2,-1.0,-1.0
US Open,2010-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Ondraskova Z.,Bammer S.,Bammer S.,120.0,85.0,564.0,800.0,2.65,1.46,5-7 0-6,completed,market_average,2.75,1.4,2.74,1.53,2.65,1.46,2.9,1.53,-1.0,-1.0
US Open,2010-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Pavlyuchenkova A.,Barrois K.,Pavlyuchenkova A.,22.0,72.0,2505.0,909.0,1.11,6.03,6-4 6-1,completed,market_average,1.07,7.5,1.11,8.36,1.11,6.03,1.14,8.36,-1.0,-1.0
US Open,2010-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Peer S.,Kostanic Tosic J.,Peer S.,19.0,871.0,3175.0,12.0,1.03,10.98,6-4 7-5,completed,market_average,1.02,12.0,1.04,17.0,1.03,10.98,1.07,17.0,-1.0,-1.0
US Open,2010-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Peers S.,Wozniak A.,Peers S.,201.0,54.0,263.0,1140.0,3.46,1.28,6-0 6-1,completed,market_average,3.75,1.25,4.02,1.3,3.46,1.28,4.02,1.33,-1.0,-1.0
US Open,2010-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Pervak K.,Marino R.,Marino R.,100.0,179.0,702.0,312.0,1.59,2.3,4-6 6-4 5-7,completed,market_average,1.53,2.37,1.7,2.31,1.59,2.3,1.7,2.4,-1.0,-1.0
US Open,2010-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Savchuk O.,Oudin M.,Oudin M.,143.0,43.0,438.0,1272.0,2.88,1.39,3-6 0-6,completed,market_average,3.0,1.36,2.9,1.48,2.88,1.39,3.25,1.48,-1.0,-1.0
US Open,2010-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Stosur S.,Vesnina E.,Stosur S.,6.0,64.0,4550.0,1040.0,1.67,2.17,3-6 7-6 6-1,completed,market_average,1.66,2.1,1.77,2.2,1.67,2.17,1.77,2.63,-1.0,-1.0
US Open,2010-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Szavay A.,Zahlavova S.,Szavay A.,36.0,91.0,1475.0,750.0,1.16,4.94,6-0 6-2,completed,market_average,1.12,5.5,1.17,6.04,1.16,4.94,1.2,6.04,-1.0,-1.0
US Open,2010-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Voracova R.,Pironkova T.,Pironkova T.,97.0,34.0,731.0,1708.0,4.01,1.23,3-6 4-6,completed,market_average,4.33,1.2,4.74,1.24,4.01,1.23,4.74,1.29,-1.0,-1.0
US Open,2010-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Zakopalova K.,Razzano V.,Razzano V.,35.0,157.0,1535.0,386.0,1.57,2.35,3-6 2-6,completed,market_average,1.53,2.37,1.65,2.43,1.57,2.35,1.65,2.5,-1.0,-1.0
US Open,2010-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Zheng J.,Bacsinszky T.,Zheng J.,23.0,42.0,2351.0,1305.0,1.69,2.12,7-6 7-6,completed,market_average,1.61,2.2,1.86,2.07,1.69,2.12,1.91,2.38,-1.0,-1.0
US Open,2010-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Arvidsson S.,Cirstea S.,Arvidsson S.,55.0,81.0,1126.0,820.0,1.9,1.84,6-1 6-2,completed,market_average,1.83,1.83,1.9,2.03,1.9,1.84,2.05,2.03,-1.0,-1.0
US Open,2010-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Benesova I.,Llagostera Vives N.,Benesova I.,68.0,125.0,985.0,513.0,1.61,2.24,6-3 7-6,completed,market_average,1.5,2.5,1.61,2.5,1.61,2.24,1.72,2.5,-1.0,-1.0
US Open,2010-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Bondarenko K.,Li N.,Bondarenko K.,59.0,9.0,1119.0,4015.0,4.58,1.18,2-6 6-4 6-2,completed,market_average,5.0,1.14,5.88,1.18,4.58,1.18,5.88,1.22,-1.0,-1.0
US Open,2010-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Chan Y.J.,Keothavong A.,Chan Y.J.,77.0,142.0,879.0,440.0,1.96,1.78,2-6 6-1 6-1,completed,market_average,2.0,1.72,2.12,1.83,1.96,1.78,2.13,1.85,-1.0,-1.0
US Open,2010-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Chang K.C.,Suarez Navarro C.,Chang K.C.,84.0,63.0,806.0,1090.0,1.8,1.94,6-2 6-4,completed,market_average,1.72,2.0,1.88,2.04,1.8,1.94,1.91,2.1,-1.0,-1.0
US Open,2010-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Cibulkova D.,Voegele S.,Cibulkova D.,45.0,107.0,1265.0,647.0,1.31,3.28,6-2 4-6 7-5,completed,market_average,1.3,3.4,1.33,3.71,1.31,3.28,1.37,3.75,-1.0,-1.0
US Open,2010-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Dulgheru A.,Coin J.,Dulgheru A.,27.0,123.0,2005.0,535.0,1.31,3.27,6-3 6-1,completed,market_average,1.28,3.5,1.36,3.49,1.31,3.27,1.36,3.63,-1.0,-1.0
US Open,2010-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Falconi I.,Pennetta F.,Pennetta F.,387.0,21.0,96.0,2905.0,10.63,1.04,2-6 1-6,completed,market_average,12.0,1.02,11.5,1.07,10.63,1.04,13.5,1.07,-1.0,-1.0
US Open,2010-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Flipkens K.,Schnyder P.,Schnyder P.,70.0,53.0,980.0,1160.0,2.81,1.41,1-6 3-6,completed,market_average,2.75,1.4,3.01,1.45,2.81,1.41,3.05,1.5,-1.0,-1.0
US Open,2010-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Goerges J.,Oprandi R.,Goerges J.,44.0,79.0,1266.0,858.0,1.19,4.42,6-3 6-4,completed,market_average,1.14,5.0,1.21,5.13,1.19,4.42,1.23,5.4,-1.0,-1.0
US Open,2010-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Groth J.,Sharapova M.,Sharapova M.,60.0,17.0,1105.0,3330.0,6.95,1.09,6-4 3-6 1-6,completed,market_average,7.5,1.07,9.35,1.1,6.95,1.09,9.35,1.13,-1.0,-1.0
US Open,2010-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Hampton J.,Martinez-Sanchez M.J.,Martinez-Sanchez M.J.,158.0,24.0,386.0,2285.0,2.95,1.37,4-6 6-3 0-6,completed,market_average,3.0,1.36,3.18,1.42,2.95,1.37,3.25,1.43,-1.0,-1.0
US Open,2010-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Jankovic J.,Halep S.,Jankovic J.,5.0,96.0,5145.0,738.0,1.18,4.56,6-4 4-6 7-5,completed,market_average,1.14,5.0,1.2,5.37,1.18,4.56,1.25,5.8,-1.0,-1.0
US Open,2010-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Kanepi K.,Cornet A.,Kanepi K.,32.0,80.0,1725.0,840.0,1.25,3.74,3-6 6-1 6-0,completed,market_average,1.22,4.0,1.26,4.42,1.25,3.74,1.3,4.42,-1.0,-1.0
US Open,2010-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Kucova Z.,Zvonareva V.,Zvonareva V.,119.0,8.0,570.0,4430.0,12.81,1.03,2-6 1-6,completed,market_average,13.0,1.01,19.0,1.03,12.81,1.03,21.0,1.04,-1.0,-1.0
US Open,2010-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Kuznetsova S.,Date Krumm K.,Kuznetsova S.,13.0,51.0,3516.0,1200.0,1.06,8.38,6-2 4-6 6-1,completed,market_average,1.05,9.0,1.08,10.5,1.06,8.38,1.1,11.5,-1.0,-1.0
US Open,2010-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Mattek-Sands B.,Medina Garrigues A.,Mattek-Sands B.,76.0,48.0,887.0,1250.0,1.28,3.6,4-6 6-4 6-1,completed,market_average,1.25,3.75,1.27,4.35,1.28,3.6,1.33,4.35,-1.0,-1.0
US Open,2010-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Meusburger Y.,Craybas J.,Meusburger Y.,99.0,109.0,705.0,640.0,1.98,1.78,3-6 7-5 6-0,completed,market_average,2.0,1.72,1.97,1.95,1.98,1.78,2.2,1.95,-1.0,-1.0
US Open,2010-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Molik A.,Lucic M.,Lucic M.,90.0,150.0,756.0,412.0,2.83,1.4,6-7 1-6,completed,market_average,3.0,1.36,3.01,1.46,2.83,1.4,3.03,1.46,-1.0,-1.0
US Open,2010-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Radwanska A.,Parra Santonja A.,Radwanska A.,10.0,58.0,3995.0,1123.0,1.04,10.03,6-4 6-3,completed,market_average,1.04,10.0,1.05,13.9,1.04,10.03,1.07,17.2,-1.0,-1.0
US Open,2010-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Radwanska U.,Chakvetadze A.,Radwanska U.,339.0,67.0,128.0,1002.0,5.7,1.12,6-3 6-3,completed,market_average,6.5,1.1,6.65,1.15,5.7,1.12,7.0,1.17,-1.0,-1.0
US Open,2010-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Rogers S.,Peng S.,Peng S.,344.0,61.0,122.0,1096.0,3.84,1.25,7-6 6-7 3-6,completed,market_average,4.0,1.22,3.94,1.31,3.84,1.25,4.5,1.31,-1.0,-1.0
US Open,2010-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Rybarikova M.,Rezai A.,Rezai A.,73.0,20.0,905.0,3005.0,3.16,1.33,6-7 6-7,completed,market_average,3.25,1.33,3.28,1.4,3.16,1.33,3.4,1.4,-1.0,-1.0
US Open,2010-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Safarova L.,Paszek T.,Paszek T.,28.0,196.0,1975.0,273.0,1.32,3.22,6-2 5-7 2-6,completed,market_average,1.33,3.25,1.38,3.36,1.32,3.22,1.38,3.5,-1.0,-1.0
US Open,2010-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Scheepers C.,Amanmuradova A.,Amanmuradova A.,92.0,78.0,749.0,873.0,2.57,1.49,3-6 4-6,completed,market_average,2.75,1.4,2.88,1.49,2.57,1.49,2.88,1.57,-1.0,-1.0
US Open,2010-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Sevastova A.,Kulikova R.,Sevastova A.,56.0,75.0,1125.0,892.0,1.45,2.66,6-0 2-0,retired,market_average,1.36,3.0,1.43,3.1,1.45,2.66,1.57,3.1,-1.0,-1.0
US Open,2010-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Shvedova Y.,Dominguez Lino L.,Dominguez Lino L.,31.0,148.0,1770.0,418.0,1.21,4.21,4-6 6-3 2-6,completed,market_average,1.2,4.33,1.25,4.55,1.21,4.21,1.26,5.0,-1.0,-1.0
US Open,2010-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Sprem K.,Capra B.,Capra B.,95.0,371.0,738.0,102.0,1.23,3.97,1-6 3-6,completed,market_average,1.2,4.33,1.28,4.22,1.23,3.97,1.28,4.33,-1.0,-1.0
